Date,Close,Volume,corp_code,corp_name
2025-02-24,13910.0,37276349,010140,삼성중공업
2025-02-25,15050.0,47508639,010140,삼성중공업
2025-02-26,14950.0,27033764,010140,삼성중공업
2025-02-27,15020.0,14547065,010140,삼성중공업
2025-02-28,13950.0,21347885,010140,삼성중공업
2025-03-04,14240.0,21833027,010140,삼성중공업
2025-03-05,15000.0,33447308,010140,삼성중공업
2025-03-06,14940.0,16372769,010140,삼성중공업
2025-03-07,14860.0,11696479,010140,삼성중공업
2025-03-10,14530.0,12163860,010140,삼성중공업
2025-03-11,14220.0,13593507,010140,삼성중공업
2025-03-12,14360.0,49016196,010140,삼성중공업
2025-03-13,14080.0,19036020,010140,삼성중공업
2025-03-14,14320.0,8537547,010140,삼성중공업
2025-03-17,14790.0,20321168,010140,삼성중공업
2025-03-18,15440.0,26324577,010140,삼성중공업
2025-03-19,15210.0,17296217,010140,삼성중공업
2025-03-20,14540.0,14987688,010140,삼성중공업
2025-03-21,14580.0,10733577,010140,삼성중공업
2025-03-24,14670.0,4698983,010140,삼성중공업
2025-03-25,14000.0,8624345,010140,삼성중공업
2025-03-26,14070.0,5526680,010140,삼성중공업
2025-03-27,13770.0,8427365,010140,삼성중공업
2025-03-28,13830.0,5394036,010140,삼성중공업
2025-03-31,13480.0,6953048,010140,삼성중공업
2025-04-01,14050.0,5701503,010140,삼성중공업
2025-04-02,13880.0,4760760,010140,삼성중공업
2025-04-03,14010.0,6798766,010140,삼성중공업
2025-04-04,13720.0,9496140,010140,삼성중공업
2025-04-07,12720.0,7764209,010140,삼성중공업
2025-04-08,13220.0,7087137,010140,삼성중공업
2025-04-09,13040.0,7249419,010140,삼성중공업
2025-04-10,13950.0,8268063,010140,삼성중공업
2025-04-11,14500.0,10701486,010140,삼성중공업
2025-04-14,14450.0,6055197,010140,삼성중공업
2025-04-15,14540.0,4038501,010140,삼성중공업
2025-04-16,14490.0,5931178,010140,삼성중공업
2025-04-17,14900.0,6465940,010140,삼성중공업
2025-04-18,14520.0,7886520,010140,삼성중공업
2025-04-21,13990.0,9035695,010140,삼성중공업
2025-04-22,14100.0,4738010,010140,삼성중공업
2025-04-23,14300.0,3820358,010140,삼성중공업
2025-04-24,14590.0,6597321,010140,삼성중공업
2025-04-25,14720.0,14117412,010140,삼성중공업
2025-04-28,15150.0,24860498,010140,삼성중공업
2025-04-29,14970.0,8316655,010140,삼성중공업
2025-04-30,14570.0,7953329,010140,삼성중공업
2025-05-02,14610.0,3540289,010140,삼성중공업
2025-05-07,14880.0,4638207,010140,삼성중공업
2025-05-08,14730.0,4469905,010140,삼성중공업
2025-05-09,14840.0,4173954,010140,삼성중공업
2025-05-12,14500.0,8029437,010140,삼성중공업
2025-05-13,14260.0,6038035,010140,삼성중공업
2025-05-14,14590.0,5736590,010140,삼성중공업
2025-05-15,14420.0,4579454,010140,삼성중공업
2025-05-16,14550.0,4091070,010140,삼성중공업
2025-05-19,14300.0,4276119,010140,삼성중공업
2025-05-20,14190.0,4618493,010140,삼성중공업
2025-05-21,14890.0,11124325,010140,삼성중공업
2025-05-22,14500.0,4322785,010140,삼성중공업
2025-05-23,14430.0,3217358,010140,삼성중공업
2025-05-26,15100.0,11213168,010140,삼성중공업
2025-05-27,16350.0,29577904,010140,삼성중공업
2025-05-28,15670.0,13597788,010140,삼성중공업
2025-05-29,16140.0,9267571,010140,삼성중공업
2025-05-30,16900.0,22615588,010140,삼성중공업
2025-06-02,16790.0,8741868,010140,삼성중공업
2025-06-04,16880.0,9351134,010140,삼성중공업
2025-06-05,16750.0,7276443,010140,삼성중공업
2025-06-09,16650.0,7235078,010140,삼성중공업
2025-06-10,17250.0,10908337,010140,삼성중공업
2025-06-11,17320.0,7526962,010140,삼성중공업
2025-06-12,17580.0,10040856,010140,삼성중공업
2025-06-13,17690.0,6763155,010140,삼성중공업
2025-06-16,18070.0,7131780,010140,삼성중공업
2025-06-17,17870.0,9768344,010140,삼성중공업
2025-06-18,17850.0,5050898,010140,삼성중공업
2025-06-19,17440.0,10001704,010140,삼성중공업
2025-06-20,16870.0,13125958,010140,삼성중공업
2025-06-23,16650.0,8517458,010140,삼성중공업
2025-06-24,17060.0,8139059,010140,삼성중공업
2025-06-25,16530.0,7951547,010140,삼성중공업
2025-06-26,16320.0,6443565,010140,삼성중공업
2025-06-27,16160.0,3841073,010140,삼성중공업
2025-06-30,16760.0,8343891,010140,삼성중공업
2025-07-01,16780.0,8032862,010140,삼성중공업
2025-07-02,16540.0,4953727,010140,삼성중공업
2025-07-03,16290.0,4760013,010140,삼성중공업
2025-07-04,15720.0,5615357,010140,삼성중공업
2025-07-07,16210.0,5176099,010140,삼성중공업
2025-07-08,17320.0,17193421,010140,삼성중공업
2025-07-09,17770.0,8466148,010140,삼성중공업
2025-07-10,17880.0,6074481,010140,삼성중공업
2025-07-11,17540.0,4543162,010140,삼성중공업
2025-07-14,17440.0,3453112,010140,삼성중공업
2025-07-15,18040.0,7887623,010140,삼성중공업
2025-07-16,17900.0,5388398,010140,삼성중공업
2025-07-17,18910.0,14421793,010140,삼성중공업
2025-07-18,18790.0,4459262,010140,삼성중공업
2025-07-21,19400.0,7802994,010140,삼성중공업
2025-07-22,19570.0,7718383,010140,삼성중공업
2025-07-23,19140.0,8099585,010140,삼성중공업
2025-07-24,19450.0,6994488,010140,삼성중공업
2025-07-25,18870.0,9927667,010140,삼성중공업
2025-07-28,18630.0,10226567,010140,삼성중공업
2025-07-29,18740.0,6860532,010140,삼성중공업
2025-07-30,18950.0,6119296,010140,삼성중공업
2025-07-31,19040.0,13757481,010140,삼성중공업
2025-08-01,18580.0,8275504,010140,삼성중공업
2025-08-04,18790.0,4664421,010140,삼성중공업
2025-08-05,19750.0,15310217,010140,삼성중공업
2025-08-06,19600.0,4162383,010140,삼성중공업
2025-08-07,19590.0,5319173,010140,삼성중공업
2025-08-08,19320.0,5064092,010140,삼성중공업
2025-08-11,19120.0,4274535,010140,삼성중공업
2025-08-12,18810.0,5759585,010140,삼성중공업
2025-08-13,19030.0,5263310,010140,삼성중공업
2025-08-14,18890.0,4235912,010140,삼성중공업
2025-08-18,19290.0,8441758,010140,삼성중공업
2025-08-19,18680.0,6691630,010140,삼성중공업
2025-08-20,18930.0,5631299,010140,삼성중공업
2025-08-21,19250.0,4466975,010140,삼성중공업
2025-08-22,19850.0,10910604,010140,삼성중공업
2025-08-25,20000.0,5634806,010140,삼성중공업
2025-08-26,20600.0,17286480,010140,삼성중공업
2025-08-27,22000.0,17154535,010140,삼성중공업
2025-08-28,21400.0,5780730,010140,삼성중공업
2025-08-29,21300.0,5273743,010140,삼성중공업
2025-09-01,20800.0,4691083,010140,삼성중공업
2025-09-02,21050.0,4828981,010140,삼성중공업
2025-09-03,21050.0,3071506,010140,삼성중공업
2025-09-04,20950.0,3658360,010140,삼성중공업
2025-09-05,21100.0,4068688,010140,삼성중공업
2025-09-08,21250.0,3793240,010140,삼성중공업
2025-09-09,21050.0,3711621,010140,삼성중공업
2025-09-10,21550.0,4851699,010140,삼성중공업
2025-09-11,22350.0,8745363,010140,삼성중공업
2025-09-12,22000.0,5479298,010140,삼성중공업
2025-09-15,21600.0,3308425,010140,삼성중공업
2025-09-16,21500.0,2558149,010140,삼성중공업
2025-09-17,21550.0,2625089,010140,삼성중공업
2025-09-18,21300.0,3531716,010140,삼성중공업
2025-09-22,21250.0,2866130,010140,삼성중공업
2025-09-23,21300.0,2662062,010140,삼성중공업
2025-09-24,21850.0,4334728,010140,삼성중공업
2025-09-25,21950.0,4568312,010140,삼성중공업
2025-09-26,20850.0,5081199,010140,삼성중공업
2025-09-29,21350.0,2284914,010140,삼성중공업
2025-09-30,21900.0,5027918,010140,삼성중공업
2025-10-01,21850.0,3155674,010140,삼성중공업
2025-10-02,21850.0,5048145,010140,삼성중공업
2025-10-10,22400.0,5688788,010140,삼성중공업
2025-10-13,22250.0,4166827,010140,삼성중공업
2025-10-14,21200.0,6932951,010140,삼성중공업
2025-10-15,21550.0,4269308,010140,삼성중공업
2025-10-16,22300.0,5756241,010140,삼성중공업
2025-10-17,22550.0,5457195,010140,삼성중공업
2025-10-20,22600.0,3271374,010140,삼성중공업
2025-10-21,23700.0,9297415,010140,삼성중공업
2025-10-22,24100.0,7313032,010140,삼성중공업
2025-10-23,23900.0,4843926,010140,삼성중공업
2025-10-24,24800.0,12703691,010140,삼성중공업
2025-10-27,29100.0,26228067,010140,삼성중공업
2025-10-28,29950.0,19412962,010140,삼성중공업
2025-10-29,30000.0,12108562,010140,삼성중공업
2025-10-30,30300.0,12892031,010140,삼성중공업
2025-10-31,29550.0,6072391,010140,삼성중공업
2025-11-03,28950.0,7643998,010140,삼성중공업
2025-11-04,28700.0,6496008,010140,삼성중공업
2025-11-05,27450.0,7768023,010140,삼성중공업
2025-11-06,26150.0,8090477,010140,삼성중공업
2025-11-07,26300.0,7392826,010140,삼성중공업
2025-11-10,27050.0,4105719,010140,삼성중공업
2025-11-11,26400.0,4352613,010140,삼성중공업
2025-11-12,26250.0,3838511,010140,삼성중공업
2025-11-13,26500.0,4577984,010140,삼성중공업
2025-11-14,26300.0,7153065,010140,삼성중공업
2025-11-17,26200.0,2858273,010140,삼성중공업
2025-11-18,25300.0,3454430,010140,삼성중공업
2025-11-19,25350.0,4771489,010140,삼성중공업
2025-11-20,26450.0,3959325,010140,삼성중공업
2025-11-21,25350.0,2758376,010140,삼성중공업
2025-11-24,25050.0,4497758,010140,삼성중공업
2025-11-25,24800.0,2791063,010140,삼성중공업
2025-11-26,25350.0,2545479,010140,삼성중공업
2025-11-27,25300.0,2199577,010140,삼성중공업
2025-11-28,24600.0,3088484,010140,삼성중공업
2025-12-01,24200.0,2925839,010140,삼성중공업
2025-12-02,24500.0,2592148,010140,삼성중공업
2025-12-03,24700.0,2073087,010140,삼성중공업
2025-12-04,24650.0,2087023,010140,삼성중공업
2025-12-05,25450.0,3622933,010140,삼성중공업
2025-12-08,25900.0,3685336,010140,삼성중공업
2025-12-09,27050.0,8294235,010140,삼성중공업
2025-12-10,26250.0,3433004,010140,삼성중공업
2025-12-11,25800.0,3676341,010140,삼성중공업
2025-12-12,26300.0,2055965,010140,삼성중공업
2025-12-15,25700.0,2308471,010140,삼성중공업
2025-12-16,24900.0,3177444,010140,삼성중공업
2025-12-17,24450.0,3501244,010140,삼성중공업
2025-12-18,23800.0,2880421,010140,삼성중공업
2025-12-19,25400.0,5067006,010140,삼성중공업
2025-12-22,24850.0,3949474,010140,삼성중공업
2025-12-23,25150.0,3938965,010140,삼성중공업
2025-12-24,24500.0,3542890,010140,삼성중공업
2025-12-26,23950.0,3963711,010140,삼성중공업
2025-12-29,24600.0,2736206,010140,삼성중공업
2025-12-30,24100.0,2127669,010140,삼성중공업
2026-01-02,24150.0,3718965,010140,삼성중공업
2026-01-05,24450.0,4850792,010140,삼성중공업
2026-01-06,24800.0,4174024,010140,삼성중공업
2026-01-07,25350.0,9461120,010140,삼성중공업
2026-01-08,26350.0,10106706,010140,삼성중공업
2026-01-09,28650.0,17655455,010140,삼성중공업
2026-01-12,28150.0,8383206,010140,삼성중공업
2026-01-13,28950.0,7973542,010140,삼성중공업
2026-01-14,28350.0,7752081,010140,삼성중공업
2026-01-15,30150.0,14217617,010140,삼성중공업
2026-01-16,29750.0,7707931,010140,삼성중공업
2026-01-19,31850.0,13986259,010140,삼성중공업
2026-01-20,30850.0,7879206,010140,삼성중공업
2026-01-21,30550.0,6837329,010140,삼성중공업
2026-01-22,30100.0,6333894,010140,삼성중공업
2026-01-23,30400.0,5169454,010140,삼성중공업
2026-01-26,29900.0,4473843,010140,삼성중공업
2026-01-27,30300.0,5506371,010140,삼성중공업
2026-01-28,30200.0,5186699,010140,삼성중공업
2026-01-29,29800.0,5954094,010140,삼성중공업
2026-01-30,29450.0,4581402,010140,삼성중공업
2026-02-02,27400.0,7867505,010140,삼성중공업
2026-02-03,28650.0,4349684,010140,삼성중공업
2026-02-04,29250.0,3808979,010140,삼성중공업
2026-02-05,28100.0,4561981,010140,삼성중공업
2026-02-06,27500.0,4132311,010140,삼성중공업
2026-02-09,27950.0,3048535,010140,삼성중공업
2026-02-10,27850.0,3195433,010140,삼성중공업
2026-02-11,28000.0,3056046,010140,삼성중공업
2026-02-12,28150.0,3276405,010140,삼성중공업
2026-02-13,27700.0,4016587,010140,삼성중공업
2026-02-19,28900.0,4320725,010140,삼성중공업
2026-02-20,29500.0,4746560,010140,삼성중공업
2026-02-23,29250.0,3901161,010140,삼성중공업
2026-02-24,29000.0,3285653,010140,삼성중공업
2026-02-25,28950.0,3242793,010140,삼성중공업
2026-02-26,28700.0,3985120,010140,삼성중공업
2026-02-27,28950.0,5960960,010140,삼성중공업
2026-03-03,28000.0,8079601,010140,삼성중공업
2026-03-04,23500.0,9682363,010140,삼성중공업
2026-03-05,27200.0,7460215,010140,삼성중공업
2026-03-06,27600.0,4474681,010140,삼성중공업
2026-03-09,28550.0,9475420,010140,삼성중공업
2026-03-10,27850.0,6007838,010140,삼성중공업
2026-03-11,28800.0,8783284,010140,삼성중공업
2026-03-12,30850.0,16051728,010140,삼성중공업
2026-03-13,30700.0,10586604,010140,삼성중공업
2026-03-16,28750.0,7119239,010140,삼성중공업
2026-03-17,29150.0,5136148,010140,삼성중공업
2026-03-18,29100.0,4223905,010140,삼성중공업
2026-03-19,28500.0,2252176,010140,삼성중공업
2026-03-20,28550.0,5947337,010140,삼성중공업
2026-03-23,26000.0,7716407,010140,삼성중공업
2026-03-24,26400.0,3598063,010140,삼성중공업
2026-03-25,26850.0,3901636,010140,삼성중공업
2026-03-26,26350.0,2633814,010140,삼성중공업
2026-03-27,26350.0,3215404,010140,삼성중공업
2026-03-30,24500.0,6468387,010140,삼성중공업
2026-03-31,24450.0,6237363,010140,삼성중공업
2026-04-01,26950.0,6677308,010140,삼성중공업
2026-04-02,26900.0,8177473,010140,삼성중공업
2026-04-03,27900.0,4444306,010140,삼성중공업
2026-04-06,27000.0,2511576,010140,삼성중공업
2026-04-07,26800.0,2298734,010140,삼성중공업
2026-04-08,28300.0,3725176,010140,삼성중공업
2026-04-09,28150.0,4456036,010140,삼성중공업
2026-04-10,28550.0,3057410,010140,삼성중공업
2026-04-13,27600.0,3225328,010140,삼성중공업
2020-01-02,3604.148681640625,299793,082740,한화엔진
2020-01-03,3588.341064453125,325725,082740,한화엔진
2020-01-06,3580.437255859375,302716,082740,한화엔진
2020-01-07,3556.725830078125,299898,082740,한화엔진
2020-01-08,3382.84130859375,497337,082740,한화엔진
2020-01-09,3560.677734375,396936,082740,한화엔진
2020-01-10,3726.658203125,623736,082740,한화엔진
2020-01-13,3789.888916015625,452882,082740,한화엔진
2020-01-14,3754.32177734375,454771,082740,한화엔진
2020-01-15,3710.8505859375,568957,082740,한화엔진
2020-01-16,3639.716064453125,398086,082740,한화엔진
2020-01-17,3663.427490234375,284855,082740,한화엔진
2020-01-20,3596.244873046875,248247,082740,한화엔진
2020-01-21,3521.158447265625,270388,082740,한화엔진
2020-01-22,3600.19677734375,497178,082740,한화엔진
2020-01-23,3544.8701171875,251036,082740,한화엔진
2020-01-28,3442.1201171875,454160,082740,한화엔진
2020-01-29,3414.456787109375,140688,082740,한화엔진
2020-01-30,3299.85107421875,380419,082740,한화엔진
2020-01-31,3208.95703125,316157,082740,한화엔진
2020-02-03,3193.1494140625,476264,082740,한화엔진
2020-02-04,3256.380126953125,144657,082740,한화엔진
2020-02-05,3197.101318359375,242222,082740,한화엔진
2020-02-06,3465.831787109375,501140,082740,한화엔진
2020-02-07,3497.447021484375,323885,082740,한화엔진
2020-02-10,3469.78369140625,191423,082740,한화엔진
2020-02-11,3382.84130859375,225197,082740,한화엔진
2020-02-12,3343.322265625,178232,082740,한화엔진
2020-02-13,3319.61083984375,165003,082740,한화엔진
2020-02-14,3268.23583984375,154741,082740,한화엔진
2020-02-17,3244.5244140625,196866,082740,한화엔진
2020-02-18,3220.812744140625,207382,082740,한화엔진
2020-02-19,3240.572265625,164077,082740,한화엔진
2020-02-20,3303.802978515625,148121,082740,한화엔진
2020-02-21,3173.389892578125,292919,082740,한화엔진
2020-02-24,2908.611328125,388088,082740,한화엔진
2020-02-25,3106.207275390625,208565,082740,한화엔진
2020-02-26,3050.88037109375,120318,082740,한화엔진
2020-02-27,2928.370849609375,154917,082740,한화엔진
2020-02-28,2797.95751953125,299581,082740,한화엔진
2020-03-02,2813.765380859375,263284,082740,한화엔진
2020-03-03,2884.89990234375,127491,082740,한화엔진
2020-03-04,2971.842041015625,83448,082740,한화엔진
2020-03-05,3042.9765625,151985,082740,한화엔진
2020-03-06,2956.034423828125,130604,082740,한화엔진
2020-03-09,2956.034423828125,0,082740,한화엔진
2020-03-10,2655.6884765625,500763,082740,한화엔진
2020-03-11,2580.60205078125,409646,082740,한화엔진
2020-03-12,2580.60205078125,0,082740,한화엔진
2020-03-13,2134.035400390625,608790,082740,한화엔진
2020-03-16,2015.4779052734375,616213,082740,한화엔진
2020-03-17,2015.4779052734375,306285,082740,한화엔진
2020-03-18,1877.160888671875,386923,082740,한화엔진
2020-03-19,1557.0555419921875,700057,082740,한화엔진
2020-03-20,1671.6611328125,725379,082740,한화엔진
2020-03-23,1497.7767333984375,431985,082740,한화엔진
2020-03-24,1580.7669677734375,574073,082740,한화엔진
2020-03-25,1754.6513671875,547305,082740,한화엔진
2020-03-26,1817.882080078125,699007,082740,한화엔진
2020-03-27,1853.4493408203125,475656,082740,한화엔진
2020-03-30,2023.3818359375,969325,082740,한화엔진
2020-03-31,1999.6702880859375,960195,082740,한화엔진
2020-04-01,2062.90087890625,2692624,082740,한화엔진
2020-04-02,2228.881591796875,913626,082740,한화엔진
2020-04-03,2343.487060546875,1092534,082740,한화엔진
2020-04-06,2410.669677734375,953055,082740,한화엔진
2020-04-07,2339.53515625,768764,082740,한화엔진
2020-04-08,2236.785400390625,496404,082740,한화엔진
2020-04-09,2481.80419921875,1297362,082740,한화엔진
2020-04-10,2513.419677734375,875415,082740,한화엔진
2020-04-13,2335.583251953125,578429,082740,한화엔진
2020-04-14,2371.150634765625,270803,082740,한화엔진
2020-04-16,2450.18896484375,1140787,082740,한화엔진
2020-04-17,2450.18896484375,505581,082740,한화엔진
2020-04-20,2545.034912109375,905134,082740,한화엔진
2020-04-21,2489.7080078125,676031,082740,한화엔진
2020-04-22,2465.99658203125,358270,082740,한화엔진
2020-04-23,2477.852294921875,205798,082740,한화엔진
2020-04-24,2545.034912109375,1756575,082740,한화엔진
2020-04-27,2600.36181640625,601921,082740,한화엔진
2020-04-28,2703.111572265625,941216,082740,한화엔진
2020-04-29,2695.207763671875,523869,082740,한화엔진
2020-05-04,2592.4580078125,331417,082740,한화엔진
2020-05-06,2624.0732421875,364429,082740,한화엔진
2020-05-07,2596.409912109375,181128,082740,한화엔진
2020-05-08,2596.409912109375,251984,082740,한화엔진
2020-05-11,2556.890625,261584,082740,한화엔진
2020-05-12,2465.99658203125,437812,082740,한화엔진
2020-05-13,2450.18896484375,285236,082740,한화엔진
2020-05-14,2398.81396484375,238536,082740,한화엔진
2020-05-15,2517.37158203125,522074,082740,한화엔진
2020-05-18,2477.852294921875,209553,082740,한화엔진
2020-05-19,2517.37158203125,309196,082740,한화엔진
2020-05-20,2659.640625,840460,082740,한화엔진
2020-05-21,2643.832763671875,312101,082740,한화엔진
2020-05-22,2545.034912109375,307168,082740,한화엔진
2020-05-25,2750.53466796875,1484299,082740,한화엔진
2020-05-26,2924.4189453125,2560859,082740,한화엔진
2020-05-27,3347.274169921875,4883481,082740,한화엔진
2020-05-28,3513.254638671875,3748747,082740,한화엔진
2020-05-29,3568.58154296875,1970263,082740,한화엔진
2020-06-01,3801.74462890625,2938636,082740,한화엔진
2020-06-02,4109.994140625,7669705,082740,한화엔진
2020-06-03,4426.1474609375,6584704,082740,한화엔진
2020-06-04,4283.87841796875,2817028,082740,한화엔진
2020-06-05,4173.22509765625,1439529,082740,한화엔진
2020-06-08,4236.45556640625,1633571,082740,한화엔진
2020-06-09,4070.47509765625,1179127,082740,한화엔진
2020-06-10,3967.72509765625,1564871,082740,한화엔진
2020-06-11,3896.590576171875,865391,082740,한화엔진
2020-06-12,3868.92724609375,1124132,082740,한화엔진
2020-06-15,3493.4951171875,1136102,082740,한화엔진
2020-06-16,3785.93701171875,818739,082740,한화엔진
2020-06-17,3631.812255859375,767908,082740,한화엔진
2020-06-18,3702.94677734375,819827,082740,한화엔진
2020-06-19,3683.187255859375,446308,082740,한화엔진
2020-06-22,3659.4755859375,529684,082740,한화엔진
2020-06-23,3497.447021484375,853553,082740,한화엔진
2020-06-24,3552.77392578125,628014,082740,한화엔진
2020-06-25,3501.39892578125,564415,082740,한화엔진
2020-06-26,3446.072021484375,405357,082740,한화엔진
2020-06-29,3722.706298828125,1257274,082740,한화엔진
2020-06-30,3872.879150390625,1938300,082740,한화엔진
2020-07-01,3691.091064453125,822016,082740,한화엔진
2020-07-02,3833.360107421875,794653,082740,한화엔진
2020-07-03,3908.446533203125,738514,082740,한화엔진
2020-07-06,4046.763671875,1762005,082740,한화엔진
2020-07-07,3924.254150390625,1359336,082740,한화엔진
2020-07-08,3868.92724609375,777216,082740,한화엔진
2020-07-09,3833.360107421875,473376,082740,한화엔진
2020-07-10,3675.283203125,695171,082740,한화엔진
2020-07-13,3872.879150390625,465012,082740,한화엔진
2020-07-14,3793.8408203125,422813,082740,한화엔진
2020-07-15,3864.975341796875,782973,082740,한화엔진
2020-07-16,3813.600341796875,329044,082740,한화엔진
2020-07-17,3801.74462890625,212148,082740,한화엔진
2020-07-20,3853.11962890625,568265,082740,한화엔진
2020-07-21,4086.28271484375,2045255,082740,한화엔진
2020-07-22,4038.859619140625,927945,082740,한화엔진
2020-07-23,4007.244384765625,600494,082740,한화엔진
2020-07-24,3861.0234375,819661,082740,한화엔진
2020-07-27,3904.49462890625,494266,082740,한화엔진
2020-07-28,3817.55224609375,679204,082740,한화엔진
2020-07-29,3726.658203125,799420,082740,한화엔진
2020-07-30,3663.427490234375,647065,082740,한화엔진
2020-07-31,3714.802490234375,472564,082740,한화엔진
2020-08-03,3663.427490234375,347144,082740,한화엔진
2020-08-04,3710.8505859375,358480,082740,한화엔진
2020-08-05,3683.187255859375,372824,082740,한화엔진
2020-08-06,3778.033203125,1098518,082740,한화엔진
2020-08-07,3730.610107421875,400279,082740,한화엔진
2020-08-10,3845.2158203125,524054,082740,한화엔진
2020-08-11,3896.590576171875,876178,082740,한화엔진
2020-08-12,3801.74462890625,566875,082740,한화엔진
2020-08-13,3778.033203125,665654,082740,한화엔진
2020-08-14,3951.91748046875,2259829,082740,한화엔진
2020-08-18,3770.12939453125,1416886,082740,한화엔진
2020-08-19,3778.033203125,755858,082740,한화엔진
2020-08-20,3548.822021484375,903814,082740,한화엔진
2020-08-21,3525.1103515625,664256,082740,한화엔진
2020-08-24,3631.812255859375,573281,082740,한화엔진
2020-08-25,3809.6484375,890780,082740,한화엔진
2020-08-26,3872.879150390625,838282,082740,한화엔진
2020-08-27,3789.888916015625,860492,082740,한화엔진
2020-08-28,3821.504150390625,683975,082740,한화엔진
2020-08-31,3884.73486328125,1086280,082740,한화엔진
2020-09-01,4015.148193359375,1626626,082740,한화엔진
2020-09-02,3967.72509765625,773098,082740,한화엔진
2020-09-03,3936.10986328125,463908,082740,한화엔진
2020-09-04,4062.5712890625,1501051,082740,한화엔진
2020-09-07,4355.01318359375,4120972,082740,한화엔진
2020-09-08,4260.1669921875,2017800,082740,한화엔진
2020-09-09,4228.5517578125,1333341,082740,한화엔진
2020-09-10,4639.55126953125,5406514,082740,한화엔진
2020-09-11,4568.41650390625,1679227,082740,한화엔진
2020-09-14,4441.955078125,1276065,082740,한화엔진
2020-09-15,4339.20556640625,1332236,082740,한화엔진
2020-09-16,4275.974609375,914011,082740,한화엔진
2020-09-17,4228.5517578125,585236,082740,한화엔진
2020-09-18,4244.359375,540528,082740,한화엔진
2020-09-21,4054.66748046875,699050,082740,한화엔진
2020-09-22,3864.975341796875,734385,082740,한화엔진
2020-09-23,3833.360107421875,424911,082740,한화엔진
2020-09-24,3643.66796875,645156,082740,한화엔진
2020-09-25,3643.66796875,308703,082740,한화엔진
2020-09-28,3781.985107421875,265393,082740,한화엔진
2020-09-29,3868.92724609375,341185,082740,한화엔진
2020-10-05,3983.532958984375,363022,082740,한화엔진
2020-10-06,3928.2060546875,359920,082740,한화엔진
2020-10-07,4109.994140625,592883,082740,한화엔진
2020-10-08,4086.28271484375,275879,082740,한화엔진
2020-10-12,4086.28271484375,312460,082740,한화엔진
2020-10-13,3991.436767578125,428509,082740,한화엔진
2020-10-14,3983.532958984375,296687,082740,한화엔진
2020-10-15,3912.3984375,436917,082740,한화엔진
2020-10-16,3825.456298828125,320635,082740,한화엔진
2020-10-19,3797.792724609375,195302,082740,한화엔진
2020-10-20,3825.456298828125,218653,082740,한화엔진
2020-10-21,3924.254150390625,181809,082740,한화엔진
2020-10-22,3967.72509765625,775006,082740,한화엔진
2020-10-23,3884.73486328125,351755,082740,한화엔진
2020-10-26,3734.56201171875,297669,082740,한화엔진
2020-10-27,3706.898681640625,291418,082740,한화엔진
2020-10-28,3730.610107421875,148544,082740,한화엔진
2020-10-29,3698.994873046875,234918,082740,한화엔진
2020-10-30,3608.100830078125,296027,082740,한화엔진
2020-11-02,3616.004638671875,188697,082740,한화엔진
2020-11-03,3651.57177734375,153950,082740,한화엔진
2020-11-04,3706.898681640625,279989,082740,한화엔진
2020-11-05,3714.802490234375,195296,082740,한화엔진
2020-11-06,3710.8505859375,219597,082740,한화엔진
2020-11-09,3959.8212890625,731823,082740,한화엔진
2020-11-10,3900.542724609375,421966,082740,한화엔진
2020-11-11,3861.0234375,311114,082740,한화엔진
2020-11-12,4038.859619140625,923404,082740,한화엔진
2020-11-13,4165.3212890625,2954930,082740,한화엔진
2020-11-16,4236.45556640625,1660383,082740,한화엔진
2020-11-17,4378.724609375,2765231,082740,한화엔진
2020-11-18,4244.359375,1222297,082740,한화엔진
2020-11-19,4125.8017578125,913915,082740,한화엔진
2020-11-20,4204.84033203125,561785,082740,한화엔진
2020-11-23,5145.396484375,23145872,082740,한화엔진
2020-11-24,5335.0888671875,10935286,082740,한화엔진
2020-11-25,5469.4541015625,4364916,082740,한화엔진
2020-11-26,5493.16552734375,1796395,082740,한화엔진
2020-11-27,5501.0693359375,1746156,082740,한화엔진
2020-11-30,5382.51171875,1828952,082740,한화엔진
2020-12-01,5453.64599609375,1897597,082740,한화엔진
2020-12-02,5469.4541015625,1169036,082740,한화엔진
2020-12-03,5848.837890625,4387429,082740,한화엔진
2020-12-04,6402.1064453125,11231327,082740,한화엔진
2020-12-07,6544.37548828125,2719899,082740,한화엔진
2020-12-08,6686.64453125,2295161,082740,한화엔진
2020-12-09,6710.35595703125,1411927,082740,한화엔진
2020-12-10,7010.70166015625,3699226,082740,한화엔진
2020-12-11,7793.18115234375,5108766,082740,한화엔진
2020-12-14,7824.796875,3770034,082740,한화엔진
2020-12-15,6718.259765625,15499012,082740,한화엔진
2020-12-16,6821.009765625,4544870,082740,한화엔진
2020-12-17,6607.60595703125,2329999,082740,한화엔진
2020-12-18,6457.43310546875,1527798,082740,한화엔진
2020-12-21,6639.2216796875,2342667,082740,한화엔진
2020-12-22,6346.77978515625,1476239,082740,한화엔진
2020-12-23,6449.529296875,2438757,082740,한화엔진
2020-12-24,6362.58740234375,1134036,082740,한화엔진
2020-12-28,6228.22216796875,1145760,082740,한화엔진
2020-12-29,6330.9716796875,632770,082740,한화엔진
2020-12-30,6639.2216796875,2239144,082740,한화엔진
2021-01-04,6686.64453125,1354271,082740,한화엔진
2021-01-05,6971.1826171875,2653866,082740,한화엔진
